Date,Region,Solar Energy (MW),Wind Energy (MW),Hydro Energy (MW),Temperature (°C),Wind Speed (m/s),Rainfall (mm)
2024-11-28,North,107.0,144.0,211.0,31.247983459171873,3.935556011770381,18.94013600036927
2024-11-29,West,110.0,273.0,358.0,34.141712917096655,3.7547911648551886,23.96185910527012
2024-11-30,South,70.0,273.0,420.0,17.455664578384912,8.183625433654067,0.17918112411484666
2024-12-01,South,234.0,251.0,415.0,17.270187063077515,3.091280422627802,11.795204912748025
2024-12-02,East,224.0,200.0,314.0,12.889241782819397,7.673119109198796,29.47981996593399
2024-12-03,South,217.0,219.0,314.0,18.712996223926623,6.145273131004858,38.10223746159389
2024-12-04,North,156.0,128.0,340.0,19.520962329530505,3.0325680496788414,12.809774327496198
2024-12-05,East,150.0,152.0,341.0,33.83954244376419,4.874174801815011,5.4070482098080905
2024-12-06,East,61.0,158.0,485.0,10.125199852057186,9.33645491878272,12.777704099321769
2024-12-07,East,97.0,233.0,206.0,15.765132327427589,7.923238627792621,19.861229242063562
2024-12-08,North,191.0,192.0,206.0,15.558031131457579,5.594175414853639,45.18537492123295
2024-12-09,North,98.0,235.0,206.0,17.594951599306086,4.893101447881591,41.73208404395244
2024-12-10,East,174.0,103.0,354.0,22.070849251410685,3.7334725350739895,43.90744835227365
2024-12-11,West,217.0,103.0,445.0,23.21236111544696,8.699359307618069,47.385352258027
2024-12-12,West,127.0,163.0,492.0,31.275126135596874,5.132266960172903,34.24192496493862
2024-12-13,South,211.0,254.0,221.0,28.298000705617458,8.770428209808193,31.178215752086945
2024-12-14,North,139.0,248.0,477.0,14.721175658052246,6.184046932710079,34.77913724352545
2024-12-15,West,58.0,129.0,396.0,34.189345320598235,5.960883841618687,6.3423703505915805
2024-12-16,West,63.0,254.0,264.0,23.0492710080776,9.567232590962455,5.104273140091004
2024-12-17,North,94.0,214.0,284.0,24.78575138340514,5.786425566313454,41.487191833014656
2024-12-18,South,62.0,104.0,273.0,13.48294542105154,5.663756472267899,46.7312870106045
2024-12-19,North,164.0,288.0,436.0,23.788496158578766,9.169858567174971,29.296280766367545
2024-12-20,West,179.0,137.0,486.0,34.23325789543883,4.03253863764492,44.48880497398809
2024-12-21,East,138.0,295.0,265.0,16.768911483779025,5.622604166545237,19.005997586236706
2024-12-22,South,207.0,195.0,449.0,34.818967362833845,3.257943269495093,20.945621398425452
2024-12-23,East,181.0,152.0,270.0,20.001972123437266,6.541628395982574,22.053587787909905
2024-12-24,West,75.0,112.0,345.0,27.339529123963562,6.9843181873605555,42.4808243459749
2024-12-25,South,58.0,193.0,449.0,25.211443508306665,4.487555294608775,4.062492277666885
2024-12-26,South,85.0,193.0,269.0,27.47558705005963,5.271468800871128,38.12349825724097
2024-12-27,West,160.0,276.0,356.0,14.861313461447528,7.707562130714998,5.811462341225554
2024-12-28,West,197.0,216.0,320.0,29.97942179360805,9.835833449635992,35.511220025488875
2024-12-29,East,243.0,216.0,320.0,16.083189551927898,6.326672794054594,11.708456852275745
2024-12-30,West,175.0,216.0,294.0,20.822637289052288,5.539135281385619,8.897528895784063
2024-12-31,West,212.0,182.0,294.0,18.189468213447427,7.859836302247061,46.46141480034795
2025-01-01,North,212.0,160.0,373.0,18.41486328507642,6.07447089812231,17.928294055245527
2025-01-02,East,98.0,151.0,352.0,12.068237603786297,6.0848178283751295,6.8829501498532615
2025-01-03,North,215.0,250.0,394.0,19.454045075086306,6.25633186977372,41.06957807647379
2025-01-04,West,212.0,210.0,311.0,19.8840468591225,3.3180273528266238,35.72941989151493
2025-01-05,East,235.0,128.0,454.0,23.988424678191716,7.8608824605682734,11.740430344055847
2025-01-06,South,235.0,281.0,404.0,29.146455448971693,8.447375214392656,49.070336476089615
2025-01-07,West,201.0,295.0,367.0,10.835603215134215,9.424059618835189,45.047176344858336
2025-01-08,South,210.0,157.0,263.0,18.583370124210315,5.9745180078063855,46.609760411071676
2025-01-09,North,187.0,287.0,267.0,33.363861533987205,9.062911509619543,40.438140712076645
2025-01-10,North,187.0,156.0,347.0,31.019830233977373,3.2079790995201938,38.096077164168996
2025-01-11,North,149.0,233.0,284.0,19.238660196033607,3.9204416436680574,26.23072435744514
2025-01-12,West,206.0,138.0,273.0,29.196728519469094,5.446806373747692,41.38522660355154
2025-01-13,South,206.0,192.0,348.0,10.071579726864101,5.542112530311676,46.750240933895235
2025-01-14,West,53.0,219.0,389.0,25.56392269293132,6.799754588748957,3.8727201531960356
2025-01-15,East,163.0,262.0,389.0,16.49184232856784,6.664603890634385,11.074652021945507
2025-01-16,South,163.0,234.0,331.0,29.09172878412848,4.270390450683964,2.024742318262102
2025-01-17,South,129.0,140.0,443.0,28.160634597856447,9.735703373336849,23.149878861452827
2025-01-18,West,97.0,247.0,424.0,19.505516804803193,8.399040342014448,21.607091715458758
2025-01-19,East,144.0,260.0,487.0,31.14310714717367,9.711382277209301,41.379076096609154
2025-01-20,West,110.0,230.0,372.0,32.90849617168615,3.425791923203155,20.841474882992205
2025-01-21,East,221.0,110.0,286.0,24.65466789033831,9.904774568975618,47.55776069646075
2025-01-22,East,223.0,299.0,378.0,27.8175420940203,3.702609930694255,46.33044070230373
2025-01-23,South,155.0,268.0,299.0,14.975569940848912,3.2436555234722286,27.414273692266715
2025-01-24,South,164.0,288.0,412.0,29.774199718467646,9.404182072201927,32.45554378450179
2025-01-25,East,211.0,213.0,262.0,22.49044099073116,8.780629743615085,11.958387427047883
2025-01-26,South,103.0,198.0,262.0,29.39101842959739,8.894105028810959,30.364694524140234
2025-01-27,East,174.0,186.0,309.0,28.0723828778319,7.162429904738945,26.494432383820143
2025-01-28,East,242.0,197.0,348.0,29.2179235353459,5.14972817057885,15.296060441795767
2025-01-29,West,189.0,192.0,459.0,12.230712789811085,6.381148276988062,7.79153725286843
2025-01-30,East,244.0,245.0,344.0,18.142414407304916,9.923355351774902,8.234378587793223
2025-01-31,East,79.0,168.0,266.0,29.131459890163267,9.80761843608917,31.83637218569453
2025-02-01,North,128.0,280.0,212.0,18.697201280545023,7.700313817737967,14.107322436339874
2025-02-02,West,144.0,210.0,430.0,22.71076080991623,3.612520902534509,14.81019091866621
2025-02-03,West,209.0,174.0,363.0,34.73261674132854,4.239740911544729,0.5458004834889174
2025-02-04,South,112.0,174.0,209.0,18.547210272824795,4.288333359046126,28.32650233248198
2025-02-05,East,96.0,114.0,325.0,27.284560918612343,4.796386761239884,3.9239341426213823
2025-02-06,West,149.0,186.0,320.0,31.671464901769287,6.495684100282093,9.531002450200138
2025-02-07,West,125.0,238.0,359.0,25.307986194036918,9.996232254337585,5.321078203612978
2025-02-08,West,220.0,281.0,359.0,17.72382380373655,8.677865659324675,22.387193255153427
2025-02-09,North,194.0,108.0,281.0,34.951821480020016,7.145461492426014,15.553096480970646
2025-02-10,East,146.0,203.0,265.0,31.178912283008458,9.716292684041978,34.41778545127395
2025-02-11,North,57.0,172.0,365.0,10.509361886687298,3.6497832061539253,22.22886382055343
2025-02-12,East,121.0,264.0,425.0,31.877106318352684,4.793490103156422,19.622577393116376
2025-02-13,West,244.0,196.0,418.0,32.06188031032585,9.585972491795195,25.303976302966785
2025-02-14,West,107.0,134.0,344.0,31.722119657818276,7.528962190572248,12.069505836451722
2025-02-15,North,173.0,159.0,330.0,23.391744669319607,4.993357952965066,17.715469597009264
2025-02-16,East,172.0,118.0,287.0,26.303469859318657,7.042011545581284,9.62419250775753
2025-02-17,East,93.0,260.0,290.0,15.813042961753666,3.981123695984775,25.566180034783343
2025-02-18,South,101.0,135.0,314.0,28.044136142756773,9.777965557216358,10.887059304649494
2025-02-19,North,114.0,121.0,481.0,25.94546396729283,5.979941325311479,49.62762641130979
2025-02-20,East,80.0,121.0,423.0,28.7639978453666,4.093204387643382,48.14615749646583
2025-02-21,West,63.0,216.0,313.0,24.91493699137983,6.3870512446182275,10.251754396069257
2025-02-22,East,125.0,228.0,364.0,11.52178794747777,4.16080954008242,9.065333746091502
2025-02-23,South,214.0,138.0,317.0,30.824518706986904,7.458094857805077,26.668151970108866
2025-02-24,North,200.0,138.0,384.0,29.485937294116184,4.2522676271365825,43.782719155977745
2025-02-25,East,178.0,203.0,269.0,28.972032308611052,6.992564469028022,31.45691849970079
2025-02-26,East,185.0,140.0,481.0,10.471342844063443,7.882523606770208,29.801978802953073
2025-02-27,North,64.0,184.0,365.0,23.834973078910814,6.901002272060019,11.033834916671703
2025-02-28,North,66.0,236.0,374.0,10.155221709463108,6.428996394386658,17.453714479949138
2025-03-01,East,169.0,299.0,201.0,25.873631894361658,5.646065600623983,24.933796028787963
2025-03-02,South,141.0,201.0,376.0,16.55934420502193,5.405645579815024,29.919390482699086
2025-03-03,West,189.0,174.0,376.0,19.836554359208726,7.279509924043545,17.611063205429
2025-03-04,West,73.0,261.0,276.0,25.218725503517195,6.024017434047776,37.243401678226306
2025-03-05,South,88.0,185.0,322.0,19.41411185312097,6.246304800611513,49.27724281886105
2025-03-06,East,243.0,112.0,296.0,27.641305225697725,6.234098647593623,40.53039653405531
2025-03-07,South,140.0,128.0,443.0,31.381979182232982,5.996395156076455,42.27742844614094
2025-03-08,West,140.0,256.0,437.0,23.750546392885393,8.788062207149688,33.63165245054138
2025-03-09,West,197.0,185.0,210.0,22.04956170845263,7.513669182492336,13.84657804975652
2025-03-10,East,192.0,224.0,394.0,33.19505686498461,6.819341205271066,12.721207387232154
2025-03-11,South,239.0,195.0,270.0,20.371639912364344,8.512941018775702,43.83152575341304
2025-03-12,North,112.0,181.0,462.0,23.3999082171241,9.89196738508306,19.21556811580337
2025-03-13,East,90.0,126.0,208.0,12.125498038154177,7.191254286950087,23.031576498647183
2025-03-14,East,94.0,160.0,243.0,10.47778800701758,5.798108186712169,41.500790907327925
2025-03-15,West,93.0,193.0,381.0,26.0401213395925,5.184743100382097,46.63716759544298
2025-03-16,South,191.0,175.0,371.0,21.863291546223813,3.151545965076303,32.31695493588214
2025-03-17,West,219.0,213.0,371.0,14.462269522468542,6.272254089474146,40.73289524757289
2025-03-18,South,227.0,271.0,281.0,24.243110084453345,8.665884833773655,2.428151327384076
2025-03-19,West,170.0,177.0,263.0,25.2045068062467,5.7871815064570935,21.818772661600782
2025-03-20,West,168.0,180.0,227.0,28.63732101231193,5.580788512058115,17.59181485824944
2025-03-21,North,172.0,276.0,352.0,25.923243418883573,5.851702499700377,49.811581690395485
2025-03-22,East,50.0,129.0,290.0,28.023247455092502,8.427640459372183,30.79949539140095
2025-03-23,East,50.0,237.0,364.0,32.57452590640064,9.208610148823924,47.53345649302958
2025-03-24,South,161.0,207.0,493.0,15.283254201804738,5.468840611820926,31.485413060055905
2025-03-25,West,223.0,205.0,360.0,15.172009540694813,6.704746459299213,44.84278172386497
2025-03-26,West,67.0,205.0,336.0,20.474612996446226,3.1564923766181066,14.905052693538263
2025-03-27,North,132.0,278.0,247.0,34.20138534756833,3.933291427444444,17.302421641091648
2025-03-28,East,91.0,248.0,223.0,28.411416602689016,8.35544054575156,0.4125974626544626
2025-03-29,South,74.0,169.0,460.0,13.403943058159836,8.36864048272171,45.43165669538942
2025-03-30,West,167.0,291.0,374.0,11.857356939114133,8.695663291577345,13.851817699931052
2025-03-31,North,243.0,226.0,457.0,15.143363476479745,8.145944716343822,40.966525309352406
2025-04-01,South,154.0,247.0,365.0,19.87928508364621,7.987512306778348,48.0559404479963
2025-04-02,East,158.0,254.0,484.0,21.328509647268916,6.494527196130811,25.063711422661633
2025-04-03,West,190.0,173.0,467.0,11.756425430563615,9.82433266719643,19.155748097927454
2025-04-04,South,210.0,247.0,354.0,34.3084810586146,4.116306089433365,46.37633679083407
2025-04-05,North,247.0,136.0,245.0,18.431624069436353,5.125012710970985,38.74071794617379
2025-04-06,East,177.0,143.0,396.0,27.57519890891289,6.637136239255261,46.46703989475561
2025-04-07,South,74.0,143.0,396.0,25.5510041028382,7.04808178191963,29.57506065068304
2025-04-08,South,230.0,143.0,341.0,27.821931265557243,3.1946165081173405,14.586170627968482
2025-04-09,North,140.0,221.0,326.0,14.936059679786931,5.526037686891032,29.0603451696761
2025-04-10,North,158.0,238.0,476.0,31.30672025583934,3.77835638010315,36.03101172236844
2025-04-11,West,87.0,288.0,355.0,12.28521728642599,4.538663016820559,19.94259394383941
2025-04-12,North,87.0,198.0,364.0,24.05915047785883,4.928941106271459,26.08335082591733
2025-04-13,North,108.0,264.0,340.0,25.144434779105143,9.998890417205345,28.961986886860853
2025-04-14,North,66.0,291.0,290.0,13.09792759876579,7.726661291538395,6.873643579987138
2025-04-15,South,66.0,172.0,290.0,18.165388304127685,5.055658623666155,22.154804004512474
2025-04-16,North,94.0,246.0,459.0,19.570485823792122,8.550797977170204,38.22641760126944
2025-04-17,North,158.0,246.0,340.0,24.436325736751204,7.016976243878008,44.80914156128295
2025-04-18,South,158.0,181.0,332.0,30.34937679135903,3.3278413249185426,48.08280580371844
2025-04-19,West,126.0,131.0,246.0,22.66175973297232,7.589845251694381,47.70558603526942
2025-04-20,South,231.0,141.0,256.0,28.141359145133446,6.9025116725888855,41.82113360389262
2025-04-21,West,174.0,223.0,457.0,29.165368508302695,8.975629810937141,25.4480297690219
2025-04-22,South,214.0,195.0,411.0,28.52846012512648,8.00653577491979,17.75720038835536
2025-04-23,North,214.0,195.0,323.0,22.8409761609025,7.486733034735103,48.93996305768012
2025-04-24,South,224.0,158.0,279.0,29.237351087949264,3.1664712186273074,26.704420981788363
2025-04-25,East,187.0,243.0,236.0,30.10361440282121,7.675484899866345,0.785634773258076
2025-04-26,West,228.0,270.0,236.0,27.43996670322004,5.371564213328616,17.20178532017324
2025-04-27,West,116.0,243.0,265.0,12.105749401189003,5.452519928288783,31.882638040981725
2025-04-28,South,235.0,127.0,395.0,18.601348629920636,8.69721367376373,43.60508526268862
2025-04-29,East,237.0,127.0,456.0,34.1865450680098,7.815519762449294,17.265798402556577
2025-04-30,North,201.0,153.0,288.0,17.580300041868828,7.264355084605893,7.895964775300063
2025-05-01,East,201.0,234.0,468.0,22.12374834474585,9.393685938761475,30.794955201737366
2025-05-02,West,148.0,156.0,435.0,17.383305029876954,5.8582284727537,43.58581334573886
2025-05-03,West,99.0,224.0,375.0,25.059329634975246,5.45277160283298,15.930899035252356
2025-05-04,South,87.0,182.0,337.0,13.516085038463757,9.674717031887589,23.05133311915891
2025-05-05,South,217.0,293.0,223.0,12.672799899813374,3.7122267720168174,19.511493368861473
2025-05-06,South,57.0,243.0,445.0,34.76930875715877,4.91389477124648,48.646982247668795
2025-05-07,South,121.0,243.0,302.0,12.17376050220866,6.974342738824756,4.671147410848503
2025-05-08,East,145.0,218.0,448.0,31.064921290364865,3.2945080937210083,5.046370681830553
2025-05-09,North,142.0,224.0,450.0,32.95809629747658,4.276283302469494,49.199983542694426
2025-05-10,North,117.0,254.0,381.0,33.51173852606032,6.763288581162666,44.030978042250865
2025-05-11,South,182.0,127.0,487.0,30.971191580993818,6.023881679845013,0.9099715831021149
2025-05-12,West,182.0,182.0,224.0,28.1699846290137,8.835485356813804,12.004179529084425
2025-05-13,East,80.0,254.0,215.0,17.16678093221623,4.269382736783087,47.20782416071057
2025-05-14,West,106.0,218.0,319.0,21.58809085722806,8.611265355029044,30.88842705158162
2025-05-15,South,72.0,289.0,263.0,24.581421475967936,6.889996168128105,33.94356098152185
2025-05-16,South,182.0,252.0,343.0,23.473706670516922,9.003402065706222,9.042940218148804
2025-05-17,North,166.0,294.0,425.0,33.61765650679567,4.545863276325021,47.664988291215614
2025-05-18,South,137.0,294.0,329.0,16.32785142360811,7.595498387542459,45.27861281869668
2025-05-19,North,237.0,189.0,348.0,26.752669374638504,9.75799063457205,23.450746462448567
2025-05-20,North,205.0,230.0,383.0,31.686402040781875,8.626016885579496,27.134498757301863
2025-05-21,East,136.0,221.0,288.0,33.60553730993135,5.320429871051686,49.45835603538109
2025-05-22,South,89.0,259.0,296.0,11.048258234842853,6.9925387266386405,44.96704035918525
2025-05-23,East,235.0,259.0,216.0,16.063317482887896,7.410095296047865,23.279981214108975
2025-05-24,South,62.0,272.0,458.0,11.35548174945074,3.131059000541181,42.56159476558403
2025-05-25,North,100.0,180.0,377.0,14.681785207656445,8.710721351406024,18.37640876281857
2025-05-26,East,138.0,261.0,223.0,22.297728679960244,9.973710205785059,42.11142358130933
2025-05-27,West,213.0,294.0,389.0,13.577347572659031,8.964314566389518,18.690716534151637
2025-05-28,North,85.0,144.0,425.0,17.40843603460078,8.292749973332505,41.50505795712153
2025-05-29,West,79.0,144.0,406.0,11.123786710113208,6.84140201961295,12.698065659385021
2025-05-30,East,204.0,146.0,437.0,22.87829633390168,8.10203088887089,17.2647608469795
2025-05-31,South,205.0,151.0,394.0,18.675576914650748,9.686419016971257,47.21174453320032
2025-06-01,East,160.0,296.0,360.0,17.498359565998925,4.069008423196998,7.252399022916666
2025-06-02,East,110.0,279.0,421.0,34.08875242054573,8.789140428179458,47.83402080972622
2025-06-03,North,177.0,279.0,421.0,34.22894385211211,3.2681474855908896,2.934796607635209
2025-06-04,South,120.0,190.0,293.0,31.18903944870693,6.997800215800689,38.88923458647651
2025-06-05,South,112.0,269.0,281.0,12.695266693977821,9.174582573141972,2.4563948735720817
2025-06-06,West,227.0,260.0,413.0,23.412337494205854,3.231358470482961,25.23109520201194
2025-06-07,West,237.0,143.0,419.0,18.134431764403566,4.46128300535203,45.829343713343
2025-06-08,South,227.0,211.0,334.0,25.689288003097246,6.756630186165061,38.54502535982449
2025-06-09,North,62.0,135.0,429.0,22.486251378603633,9.858254685219489,15.388809668631021
2025-06-10,North,170.0,176.0,281.0,24.823838253828903,4.384460358540133,43.15440052097013
2025-06-11,West,182.0,183.0,376.0,20.88539477172648,8.596394969503908,32.766106796152144
2025-06-12,East,174.0,280.0,308.0,20.915685541947283,3.476133475650332,30.498720826355356
